Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pIC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,updated,MOL_smiles,unique_id
YEIAMNOHYKXSFB-DJSSUNQANA-N,CHEMBL466175,1956,A,7.1,chembl20,558972,9606,EGFR,1260,"InChI=1/C28H25ClFN5O3S/c1-35(2)28(36)38-21-11-19(31-14-21)6-8-22-13-24-26(39-22)27(33-16-32-24)34-20-7-9-25(23(29)12-20)37-15-17-4-3-5-18(30)10-17/h3-5,7,9-10,12-13,16,19,21,31H,11,14-15H2,1-2H3,(H,32,33,34)/t19-,21+/m0/s1/f/h34H",C1[C@H](OC(=O)N(C)C)C[C@H](C#CC2=CC3=C(S2)C(=NC=N3)NC=4C=C(C(=CC4)OCC5=CC(=CC=C5)F)Cl)N1,,CN(C)C(=O)O[C@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,64b7b6b4a138ccd07b010023a225631647608394
YEIAMNOHYKXSFB-RBWWLORNNA-N,CHEMBL466412,1956,A,7.6,chembl20,808850,9606,EGFR,1260,"InChI=1/C28H25ClFN5O3S/c1-35(2)28(36)38-21-11-19(31-14-21)6-8-22-13-24-26(39-22)27(33-16-32-24)34-20-7-9-25(23(29)12-20)37-15-17-4-3-5-18(30)10-17/h3-5,7,9-10,12-13,16,19,21,31H,11,14-15H2,1-2H3,(H,32,33,34)/t19-,21-/m0/s1/f/h34H",CN(C)C(=O)O[C@@H]1CN[C@H](C1)C#CC2=CC=3N=CN=C(NC=4C=CC(OCC5=CC=CC(F)=C5)=C(Cl)C4)C3S2,,CN(C)C(=O)O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,147cc857710737ceba094bcc8c9fdc044ea14bed
YEIAMNOHYKXSFB-XNNFJPBGNA-N,CHEMBL517123,1956,A,7.59,chembl20,808850,9606,EGFR,1260,"InChI=1/C28H25ClFN5O3S/c1-35(2)28(36)38-21-11-19(31-14-21)6-8-22-13-24-26(39-22)27(33-16-32-24)34-20-7-9-25(23(29)12-20)37-15-17-4-3-5-18(30)10-17/h3-5,7,9-10,12-13,16,19,21,31H,11,14-15H2,1-2H3,(H,32,33,34)/t19-,21-/m1/s1/f/h34H",CN(C)C(=O)O[C@H]1CN[C@@H](C1)C#CC2=CC=3N=CN=C(NC=4C=CC(OCC5=CC=CC(F)=C5)=C(Cl)C4)C3S2,,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,6ea30aec1975e102b9ed7b8e13971122aa459ab5
YEIGAHPQUUHSPR-XBTAAFKLNA-N,CHEMBL161226,1956,A,5.21,chembl20,65135,9606,EGFR,1260,"InChI=1/C20H18N4O2S2/c1-21-17(25)15-11-7-3-5-9-13(11)23-19(15)27-28-20-16(18(26)22-2)12-8-4-6-10-14(12)24-20/h3-10,23-24H,1-2H3,(H,21,25)(H,22,26)/f/h21-22H",C1(=C(C2=CC=CC=C2N1)C(=O)NC)SSC3=C(C=4C=CC=CC4N3)C(=O)NC,,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,d9822ce0b3e0d96ae093450dd28d7691b2df67c3
YEJVYZPFKBPIKG-FQSUGOHFNA-N,44564235,1956,A,9.25026,pubchem,345876,9606,EGFR,1260,"InChI=1/C24H22BrN7O2/c25-17-3-1-4-18(11-17)31-24-21-13-19(28-14-22(21)29-15-30-24)12-20(33)5-6-23(34)27-7-2-9-32-10-8-26-16-32/h1,3-6,8,10-11,13-16H,2,7,9,12H2,(H,27,34)(H,29,30,31)/b6-5+/f/h27,31H",BrC1=CC(NC=2N=CN=C3C2C=C(N=C3)CC(=O)/C=C/C(=O)NCCCN4C=CN=C4)=CC=C1,,O=C(/C=C/C(=O)NCCCn1ccnc1)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,535c9a1059eabdd8c580da7fbc29609807783aed
YEKVTSRZMPLPFK-VVKINWOJNA-N,CHEMBL1964444,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C17H13F3N4O/c1-10-5-6-12-11(9-10)13(7-8-21-12)22-16(25)24-15-4-2-3-14(23-15)17(18,19)20/h2-9H,1H3,(H2,21,22,23,24,25)/f/h22,24H",FC(F)(F)C=1N=C(NC(=O)NC=2C=3C(N=CC2)=CC=C(C3)C)C=CC1,,Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,0a5a9a89c1a727a7c9b3f78c8b6c71546d83ea98
YEPNVBNYCRGZRX-OLRSVKRENA-N,CHEMBL402846,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C21H19FN6O/c1-12-3-8-16(22)17(9-12)26-21(29)25-14-6-4-13(5-7-14)15-10-24-11-18-19(15)20(23)27-28(18)2/h3-11H,1-2H3,(H2,23,27)(H2,25,26,29)/f/h25-26H,23H2",C1=NC=C(C2=CC=C(NC(=O)NC3=CC(=CC=C3F)C)C=C2)C=4C(=NN(C41)C)N,,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,d24eae9c9b74a45e6ff9d87814fa516b38346b9f
YEQMSCNOXHUWHS-CATZCVBWNA-N,CHEMBL84143,1956,A,5.51,chembl20,64454,9606,EGFR,1260,"InChI=1/C24H24N2O4S2/c1-25-19-9-5-3-7-15(19)17(11-13-21(27)28)23(25)31-32-24-18(12-14-22(29)30)16-8-4-6-10-20(16)26(24)2/h3-10H,11-14H2,1-2H3,(H,27,28)(H,29,30)/f/h27,29H",C=1(N(C2=CC=CC=C2C1CCC(O)=O)C)SSC=3N(C4=CC=CC=C4C3CCC(O)=O)C,,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,258d5751aea8f2aec4b2f4eff2887ba2789c8ce9
YESNFWRNMLAXJB-KBRGXXPHNA-N,CHEMBL357161,1956,A,5.74,chembl20,66564,9606,EGFR,1260,"InChI=1/C28H28N4O6/c29-13-21(9-17-4-6-23(33)25(35)11-17)27(37)31-15-19-2-1-3-20(8-19)16-32-28(38)22(14-30)10-18-5-7-24(34)26(36)12-18/h4-7,9-12,19-20,33-36H,1-3,8,15-16H2,(H,31,37)(H,32,38)/b21-9+,22-10+/f/h31-32H",C(\C(NCC1CC(CNC(/C(=C/C2=CC(O)=C(C=C2)O)/C#N)=O)CCC1)=O)(=C/C=3C=C(O)C(=CC3)O)/C#N,,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1,e8242312e2e1f11d85ff5c4de8c2f967a56239f0
YFDRVUYGJJBGOU-JOYWTGJRNA-N,CHEMBL68920,1956,A,7.39,chembl20,66714,9606,EGFR,1260,"InChI=1/C19H15ClFN5O/c1-9-5-10(2)24-15(9)7-12-16-17(22-8-23-18(16)26-19(12)27)25-11-3-4-14(21)13(20)6-11/h3-8,24H,1-2H3,(H2,22,23,25,26,27)/b12-7-/f/h25-26H",C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C)=CC4C,,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,7c2d0f77d9632148a93997a7c3579d33e6a58a69
YFFTUTDOISJKNI-BHHUPUSNNA-N,CHEMBL2385970,1956,A,5.46,chembl20,961867,9606,EGFR,1260,"InChI=1/C24H21ClFN5O/c1-31(2)11-3-4-23(32)29-18-7-5-16(6-8-18)20-15-28-14-17(13-27)24(20)30-19-9-10-22(26)21(25)12-19/h3-10,12,14-15H,11H2,1-2H3,(H,28,30)(H,29,32)/b4-3+/f/h29-30H",C1=C(C=C(C(=C1)F)Cl)NC2=C(C=NC=C2C#N)C=3C=CC(=CC3)NC(/C=C/CN(C)C)=O,,CN(C)C/C=C/C(=O)Nc1ccc(-c2cncc(C#N)c2Nc2ccc(F)c(Cl)c2)cc1,729cf3260d7fe3655a0feb67ac80fe8bdb713153
YFLNNYYLWMIKLH-YLHGWYNBNA-N,CHEMBL396327,1956,A,6.6,chembl20,454933,9606,EGFR,1260,"InChI=1/C35H33N5O2/c41-34-31-27-21-39(29-13-3-1-11-25(27)29)19-7-9-23-15-16-24(36-33(23)38-17-5-6-18-38)10-8-20-40-22-28(32(31)35(42)37-34)26-12-2-4-14-30(26)40/h1-4,11-16,21-22H,5-10,17-20H2,(H,37,41,42)/f/h37H",C=1C2=C(N=C(C1)CCCN3C=C(C4=C3C=CC=C4)C=5C(NC(C5C=6C7=C(N(C6)CCC2)C=CC=C7)=O)=O)N8CCCC8,,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCc1ccc(c(N3CCCC3)n1)CCCn1cc2c2ccccc21,dbea1f9facffdc2fd6c6908a45d9741117a490ba
YFQAPABPZZSLEM-KVEJUPNTNA-N,CHEMBL207235,1956,A,8.0,chembl20,354894,9606,EGFR,1260,"InChI=1/C22H23ClFN5O3/c1-31-13-7-18(21(25)30)29(10-13)9-12-6-14-17(8-19(12)32-2)26-11-27-22(14)28-16-5-3-4-15(23)20(16)24/h3-6,8,11,13,18H,7,9-10H2,1-2H3,(H2,25,30)(H,26,27,28)/t13-,18-/m1/s1/f/h28H,25H2",C1(=C(OC)C=C2C(=C1)C(=NC=N2)NC=3C(=C(C=CC3)Cl)F)CN4[C@H](C[C@H](C4)OC)C(=O)N,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,707f9bc562c3759ed421818b791d122f6ba0fb53
YFTCRDCVZWSSHC-UBXIPSODNA-N,CHEMBL241918,1956,A,6.97,chembl20,443788,9606,EGFR,1260,"InChI=1/C30H31N5O6/c1-5-40-27-15-22-21(13-24(27)33-29(38)10-7-11-35(2)3)30(32-18-31-22)34-23-14-26(37)28(16-25(23)36)41-17-19-8-6-9-20(12-19)39-4/h6-9,11-16,18H,5,10,17H2,1-4H3,(H,33,38)(H,31,32,34)/f/h33-34H",C1(NC(CC=CN(C)C)=O)=C(OCC)C=C2C(=C1)C(=NC=N2)NC3=CC(C(=CC3=O)OCC4=CC(=CC=C4)OC)=O,,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)CC=CN(C)C,95d51da2dea2495f3f00d450bcf17e0697ab72a0
YFTNIUONYOIXQQ-LNNLXFCONA-N,CHEMBL592210,1956,N,4.56,chembl20,607157,9606,EGFR,1260,"InChI=1/C23H23FN2O2/c1-16-12-17(2)22(27)19(13-16)15-26(14-18-8-10-20(24)11-9-18)23(28)25-21-6-4-3-5-7-21/h3-13,27H,14-15H2,1-2H3,(H,25,28)/f/h25H",C=1(C(O)=C(CN(C(NC=2C=CC=CC2)=O)CC=3C=CC(=CC3)F)C=C(C1)C)C,,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1,9b0a8da9d0fffbcc859ff07627e9f721c1016ef1
YGEZJZFYZRLJBC-WDDCLPOJNA-N,CHEMBL3234866,1956,A,6.57,chembl20,1337212,9606,EGFR,1260,"InChI=1/C23H20N6O5/c1-15-24-13-22(29(31)32)28(15)14-21(30)27-25-12-17-11-16-5-3-4-6-20(16)26-23(17)34-19-9-7-18(33-2)8-10-19/h3-13H,14H2,1-2H3,(H,27,30)/b25-12+/f/h27H",C=1(C(=NC=2C(C1)=CC=CC2)OC3=CC=C(C=C3)OC)/C=N/NC(CN4C(=CN=C4C)N(=O)=O)=O,,COc1ccc(Oc2nc3ccccc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,3f45cb84f602b097202a37f538921d49d503f2a3
YGFCGWOZJQMOOG-XBTAAFKLNA-N,CHEMBL443523,1956,A,9.6,chembl20,493905,9606,EGFR,1260,"InChI=1/C17H13BrN4O/c1-2-16(23)21-13-6-7-14-15(9-13)19-10-20-17(14)22-12-5-3-4-11(18)8-12/h2-10H,1H2,(H,21,23)(H,19,20,22)/f/h21-22H",N=1C=2C(=CC=C(NC(C=C)=O)C2)C(NC3=CC(=CC=C3)Br)=NC1,,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,21dc219fcd32344c95017cb9fd485de98b396806
YGHNIYXOYMJYDH-CSKMVECVNA-N,CHEMBL501709,1956,N,4.66,chembl20,523777,9606,EGFR,1260,"InChI=1/C28H27Cl2FN8/c29-24-11-18(4-5-26(24)31)35-27-17(13-32)14-34-28-23(27)10-19(12-25(28)30)33-15-20-16-39(37-36-20)22-6-8-38(9-7-22)21-2-1-3-21/h4-5,10-12,14,16,21-22,33H,1-3,6-9,15H2,(H,34,35)/f/h35H",C(C1=CN(N=N1)C2CCN(CC2)C3CCC3)NC4=CC=5C(=C(C=NC5C(=C4)Cl)C#N)NC6=CC(=C(C=C6)F)Cl,,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,e375255a818e154742124d02a275097820f868ab
YGJKHDBRTOPTNK-CATZCVBWNA-N,CHEMBL2001998,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C25H27N7O2/c1-27-25(33)32-10-8-31(9-11-32)7-2-12-34-20-6-4-17-13-22-23(29-30-24(22)21(17)14-20)18-3-5-19(15-26)28-16-18/h3-6,14,16H,2,7-13H2,1H3,(H,27,33)(H,29,30)/f/h27,29H",O(C=1C=C2C3=NNC(=C3CC2=CC1)C4=CN=C(C=C4)C#N)CCCN5CCN(C(=O)NC)CC5,,CNC(=O)N1CCN(CCCOc2ccc3c(c2)-c2n[nH]c(-c4ccc(C#N)nc4)c2C3)CC1,6655e190bdfdbc74548170f6454acc8b1896bc1f
YGJSREKVWCOLRY-NIYYASMPNA-N,CHEMBL67872,13649,A,5.19,chembl20,66888,10090,EGFR,1260,"InChI=1/C12H9N3S/c13-6-8(12(14)16)5-9-7-15-11-4-2-1-3-10(9)11/h1-5,7,15H,(H2,14,16)/b8-5+/f/h14H2",C(=C/C1=CNC2=C1C=CC=C2)(\C(=S)N)/C#N,,N#C/C(=C\c1c[nH]c2ccccc12)C(N)=S,4c951b1f1e00da8b0cc2314b5aa5b3f51ebe7026
YGKHBSOOIDIVBR-DEQWKVSHNA-N,CHEMBL210444,1956,A,7.66,chembl20,363124,9606,EGFR,1260,"InChI=1/C17H15Cl2N5O/c18-6-7-20-17(25)24-13-4-5-15-14(9-13)16(22-10-21-15)23-12-3-1-2-11(19)8-12/h1-5,8-10H,6-7H2,(H2,20,24,25)(H,21,22,23)/f/h20,23-24H",C=1(C=CC2=NC=NC(=C2C1)NC=3C=C(C=CC3)Cl)NC(NCCCl)=O,,O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,8b03a50449b375f45fff7c92099901a7497315e5
YGLXIEDANXSHCZ-CYSPOYASNA-N,CHEMBL31622,1956,A,8.7,chembl20,64445,9606,EGFR,1260,"InChI=1/C26H32N6O2/c1-4-25(33)30-23-16-21-22(27-18-28-26(21)29-20-8-5-7-19(2)15-20)17-24(23)34-14-6-9-32-12-10-31(3)11-13-32/h4-5,7-8,15-18H,1,6,9-14H2,2-3H3,(H,30,33)(H,27,28,29)/f/h29-30H",C1=2C(=NC=NC1=CC(OCCCN3CCN(CC3)C)=C(C2)NC(C=C)=O)NC4=CC(C)=CC=C4,,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,00f3a94534b1770aa985001e11a90bac57c1ab7a
YGQSKEDKNOJYBW-YRBRRWAQNA-N,11365122,1956,A,6.95468,pubchem,248903,9606,EGFR,1260,"InChI=1/C32H32ClN5O3/c1-5-40-30-17-27-25(16-28(30)37-31(39)10-7-13-38(3)4)32(23(18-34)19-35-27)36-24-11-12-29(26(33)15-24)41-20-22-9-6-8-21(2)14-22/h6-12,14-17,19H,5,13,20H2,1-4H3,(H,35,36)(H,37,39)/b10-7+/f/h36-37H",ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)/C=C/CN(C)C)C3)C=CC1OCC=4C=C(C=CC4)C,,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,9fdc428b06bcec263cfb0f38c9f6f239250e5306
YGSAZOCXJDIJLN-LNNLXFCONA-N,CHEMBL1928309,1956,A,7.78,chembl20,791584,9606,EGFR,1260,"InChI=1/C21H13ClN4OS/c22-13-5-3-6-14(9-13)25-20-15-10-18(28-21(15)24-11-23-20)19(27)17-8-12-4-1-2-7-16(12)26-17/h1-11,26H,(H,23,24,25)/f/h25H",C(C1=CC=2C=CC=CC2N1)(=O)C3=CC4=C(S3)N=CN=C4NC=5C=CC=C(C5)Cl,,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1,9c29af696db59e01ef795536752060a4ff76390f
YGUDCFAGRCRLHT-AWIDAIFANA-N,CHEMBL605413,1956,A,5.66,chembl20,603361,9606,EGFR,1260,"InChI=1/C18H22N4O2/c1-3-6-11(13-7-4-5-8-14(13)23-2)9-12-10-24-17-15(12)16(19)21-18(20)22-17/h4-5,7-8,10-11H,3,6,9H2,1-2H3,(H4,19,20,21,22)/f/h19-20H2",N1=C(N=C2C(=C1N)C(CC(CCC)C3=CC=CC=C3OC)=CO2)N,,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,2f3d01cd54a211937e3f5a5f26dabe9ddbb6111a
YHKSBKQXCWHTQL-UHFFFAOYNA-N,CHEMBL1317546,1956,N,4.6,chembl20,887868,9606,EGFR,1260,"InChI=1/C12H15NO3/c1-9(14)11-3-2-10(8-12(11)15)13-4-6-16-7-5-13/h2-3,8,15H,4-7H2,1H3",OC=1C(=CC=C(N2CCOCC2)C1)C(=O)C,,CC(=O)c1ccc(N2CCOCC2)cc1O,0894572d823f9de18d9c11c7627bcb5cc6bbd769
YHRRFPHKXXYHDL-HPHMPNDVNA-N,CHEMBL173478,1956,A,6.22,chembl20,64440,9606,EGFR,1260,"InChI=1/C19H16N4O/c20-18-17-16(14-6-2-1-3-7-14)10-23(19(17)22-12-21-18)15-8-4-5-13(9-15)11-24/h1-10,12,24H,11H2,(H2,20,21,22)/f/h20H2",N1=CN=C2N(C=C(C=3C=CC=CC3)C2=C1N)C4=CC=CC(=C4)CO,,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,919d29a9fae0fcdbabe8b34975bcf08678cdc982
YHWRISYBKMXSGJ-UHFFFAOYNA-N,CHEMBL437612,1956,N,3.36,chembl20,473565,9606,EGFR,1260,"InChI=1/C14H12O3/c1-8-5-10(6-9(2)14(8)17)7-11-12(15)3-4-13(11)16/h3-7,17H,1-2H3",C1(C(C(C=C1)=O)=CC=2C=C(C(=C(C2)C)O)C)=O,,Cc1cc(C=C2C(=O)C=CC2=O)cc(C)c1O,7540f6c763ff2f29cc5b56ed542cdcadcc803f1b
YHWUBFBUCSKQSU-HRCHMLQTNA-N,CHEMBL1956885,1956,N,4.76,chembl20,807915,9606,EGFR,1260,"InChI=1/C19H15BrClN5/c20-12-2-1-3-14(9-12)23-17-16-10-15(24-18(16)26-19(22)25-17)8-11-4-6-13(21)7-5-11/h1-7,9-10H,8H2,(H4,22,23,24,25,26)/f/h23-24H,22H2",N1=C(N=C2NC(=CC2=C1NC3=CC(=CC=C3)Br)CC=4C=CC(=CC4)Cl)N,,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3)[nH]c2n1,a89593ecffe8711e435f651a82c368fa3a7380eb
YHZHJQIHWHUKCP-HPHMPNDVNA-N,CHEMBL1173456,1956,A,5.87,chembl20,642443,9606,EGFR,1260,"InChI=1/C18H18ClN3S/c1-11-3-4-14(9-12(11)2)16-10-17(22(21-16)18(20)23)13-5-7-15(19)8-6-13/h3-9,17H,10H2,1-2H3,(H2,20,23)/f/h20H2",C1C(C2=CC(=C(C=C2)C)C)=NN(C(N)=S)C1C3=CC=C(C=C3)Cl,,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,b9efc9e9c96d9e504b1eacf8c6dcdb827435ca68
YIDDHYKMJJSDHC-MPIMZMORNA-N,CHEMBL447223,1956,A,9.12,chembl20,493905,9606,EGFR,1260,"InChI=1/C18H13ClFN3O/c1-2-18(24)23-12-4-6-16-13(9-12)17(22-10-21-16)8-11-3-5-15(20)14(19)7-11/h2-7,9-10H,1,8H2,(H,23,24)/f/h23H",C=1(NC(C=C)=O)C=CC=2C(C1)=C(N=CN2)CC3=CC(=C(C=C3)F)Cl,,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2c1,9e2940dc869df01927c247ac59d5e5cfbd361171
YIKPLJBZSZRMQO-DTTMJLAUNA-N,72546030,1956,A,5.72354,pubchem,1054747,9606,EGFR,1260,"InChI=1/C19H17BrN6O3/c1-12-22-10-18(26(28)29)25(12)11-17(13-6-8-14(20)9-7-13)23-24-19(27)15-4-2-3-5-16(15)21/h2-10H,11,21H2,1H3,(H,24,27)/b23-17-/f/h24H",BrC1=CC=C(/C(=N\NC(=O)C2=C(N)C=CC=C2)/CN3C(=NC=C3N(=O)=O)C)C=C1,,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1N)c1ccc(Br)cc1,327761c4a98d305960b7493aad72bdf28c114b67
YILRBOLKDDWRKU-LBOYIXSDNA-N,CHEMBL1909380,1956,A,7.6,chembl20,808850,9606,EGFR,1260,"InChI=1/C24H21N5O2/c1-30-22-11-19-20(12-23(22)31-2)25-15-26-24(19)28-18-8-9-21-17(10-18)13-27-29(21)14-16-6-4-3-5-7-16/h3-13,15H,14H2,1-2H3,(H,25,26,28)/f/h28H",COC=1C=C2N=CN=C(NC3=CC=C4N(CC5=CC=CC=C5)N=CC4=C3)C2=CC1OC,,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1OC,4bbf74628b8c066d17f1e63f87ee5b3663930109
YILRQOFYISHQCQ-UHFFFAOYNA-N,CHEMBL544770,1956,A,5.82,chembl20,63767,9606,EGFR,1260,"InChI=1/C18H21NO2/c1-19(2)13-12-18(20)16-8-10-17(11-9-16)21-14-15-6-4-3-5-7-15/h3-11H,12-14H2,1-2H3",C(CCN(C)C)(C=1C=CC(OCC=2C=CC=CC2)=CC1)=O,,CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1,464580741bdb90db8291556c983816a3f3e9bc07
YIURYXYTKXDLRJ-DVIAZDKANA-N,CHEMBL197600,1956,A,8.48,chembl20,329287,9606,EGFR,1260,"InChI=1/C22H23N3O4/c1-2-20(27)23-17-9-10-18(19(26)14-17)21(28)24-16-8-6-7-15(13-16)22(29)25-11-4-3-5-12-25/h2,6-10,13-14,26H,1,3-5,11-12H2,(H,23,27)(H,24,28)/f/h23-24H",C1=CC(C(=O)NC2=CC=CC(C(=O)N3CCCCC3)=C2)=C(O)C=C1NC(C=C)=O,,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(C(=O)N3CCCCC3)c2)c(O)c1,e8afa00e8164aee65dae6e104b61af522934d733
YJAJTLZIWHYGPF-PUXXYCQMNA-N,CHEMBL2437469,1956,A,8.42,chembl20,987016,9606,EGFR,1260,"InChI=1/C27H28N8O3/c1-4-24(36)30-18-6-5-7-20(14-18)35-25(37)17-28-22-16-29-27(32-26(22)35)31-21-9-8-19(15-23(21)38-3)34-12-10-33(2)11-13-34/h4-9,14-17H,1,10-13H2,2-3H3,(H,30,36)(H,29,31,32)/f/h30-31H",C=1(C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC=C(C4)NC(=O)C=C)=O)N5CCN(CC5)C)OC,,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,79a8fa3ea79e2cdd3bae1552a5898b18a0cc57b0
YJARNKOBQXKAJC-RJOKFDBCNA-N,CHEMBL1934632,1956,A,7.62,chembl20,795515,9606,EGFR,1260,"InChI=1/C30H30ClFN4O/c1-20(2)33-17-23-9-7-22(8-10-23)11-13-27-21(3)34-19-35-30(27)36-26-12-14-29(28(31)16-26)37-18-24-5-4-6-25(32)15-24/h4-16,19-20,33H,17-18H2,1-3H3,(H,34,35,36)/b13-11+/f/h36H",C=1(NC=2C(/C=C/C3=CC=C(C=C3)CNC(C)C)=C(C)N=CN2)C=CC(=C(C1)Cl)OCC4=CC(=CC=C4)F,,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC(C)C)cc1,ce594ba4daf8565b7c750c3bde4a38578a59c2a6
YJBYKRFNOYCMSK-MPIMZMORNA-N,CHEMBL419185,1956,A,5.5,chembl20,753968,9606,EGFR,1260,"InChI=1/C18H13Cl2N3O3/c1-25-15-5-11-14(6-16(15)26-2)22-8-9(7-21)17(11)23-10-3-12(19)18(24)13(20)4-10/h3-6,8,24H,1-2H3,(H,22,23)/f/h23H",C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC=3C=C(Cl)C(=C(C3)Cl)O,,COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC,aab3aa348ff65843f7f3a3241b17dc20c76334d5
YJCSNOSZBTYSKS-LKHHGCNMNA-N,CHEMBL470012,1956,A,7.82,chembl20,501564,9606,EGFR,1260,"InChI=1/C23H22ClFN6OS/c24-18-13-17(5-6-19(18)25)28-21-20-22(27-14-26-21)30-23(33-20)29-16-3-1-15(2-4-16)7-8-31-9-11-32-12-10-31/h1-6,13-14H,7-12H2,(H2,26,27,28,29,30)/f/h28-29H",N=1C2=C(C(=NC=N2)NC3=CC=C(F)C(Cl)=C3)SC1NC=4C=CC(=CC4)CCN5CCOCC5,,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,5014ecb71f1aa3806eba920c8dc297603e2662ed
YJDWLSMDQCVYOQ-IOGXLXFLNA-N,11157794,1956,A,7.52288,pubchem,248903,9606,EGFR,1260,"InChI=1/C35H38ClN5O3/c1-6-43-33-19-30-28(18-31(33)40-34(42)13-10-16-41(23(2)3)24(4)5)35(26(20-37)21-38-30)39-27-14-15-32(29(36)17-27)44-22-25-11-8-7-9-12-25/h7-15,17-19,21,23-24H,6,16,22H2,1-5H3,(H,38,39)(H,40,42)/b13-10+/f/h39-40H",ClC=1C=C(NC=2C3=CC(NC(=O)/C=C/CN(C(C)C)C(C)C)=C(OCC)C=C3N=CC2C#N)C=CC1OCC4=CC=CC=C4,,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,71b6cc7eb90781977c0f5a7112205cd8d626def6
